stop_id,stop_name,stop_lat,stop_lon,route_type,wheelchair_boarding
DANU2,Danube,47.30435233,-1.50107043,3,1
LNAI1,Le Nain,47.2265872,-1.60097182,3,1
VTNN1,Vertonne,47.18698281,-1.49432457,3,2
VIER1,Viv'Erdre,47.28552356,-1.55038344,3,2
LEGU2,Leygues,47.20318133,-1.54209099,3,1
VAIL2,Vaillant,47.19967481,-1.67114714,3,1
CTRE1,Chantrerie - Grandes Écoles,47.28181592,-1.51699719,3,1
CBLE2,Chemin Bleu,47.17833645,-1.52512667,3,1
PRIM1,Primevères,47.22496224,-1.67305771,3,2
ESAV1,ESAT Vertonne,47.18426187,-1.4825852,3,1
FLRI2,Floride,47.2134358,-1.60377652,3,1
CSTE1,Casterneau,47.22715488,-1.53274448,3,1
PLGU1,Pouliguen,47.23943362,-1.54311094,3,1
SALE3,Salentine,47.24866151,-1.61042149,3,1
GLDE1,Grande Lande,47.19253375,-1.49772641,3,2
PROU2,Pont Rousseau - Martyrs,47.19178095,-1.54865876,0,1
DERV2,Dervallières,47.22879629,-1.59831675,3,1
BRCH2,Bréchetière,47.28469698,-1.50367963,3,2
VFOU1,Vieux Four,47.19071991,-1.70136642,3,1
XBON4,Croix Bonneau,47.21048052,-1.59639742,3,2
PNTI2,Plantiveau,47.24616287,-1.51140686,3,1
BBRE1,Barbinière,47.15951428,-1.48173952,3,1
RNAN1,Renan,47.21625678,-1.61301182,3,1
LJOS1,Léon Jost,47.23633886,-1.56326841,3,1
TEN58,Tertre,47.21502196,-1.60869847,3,1
VIAR2,Viarme-Talensac,47.22120689,-1.56262533,0,1
BNO58,Bignon,47.24926265,-1.59773307,3,2
CHIN1,La Chesnaie,47.28175065,-1.53742452,3,1
HVCQ3,Mairie de Carquefou,47.29889404,-1.4904817,3,1
TBER2,Tristan Bernard,47.2057874,-1.46481466,3,2
GNRA3,Greneraie,47.19977967,-1.53445477,3,1
CPGT2,Capitaine Grant,47.26176872,-1.66947834,3,1
BTIE2,Bottière,47.24024468,-1.51815135,3,1
CDCO2,Cité des Congrès,47.21349749,-1.54495376,3,1
TDGA3,Tredégar,47.25398791,-1.60463561,3,1
CRRO2,Claire Roman,47.15470375,-1.59149366,3,2
BDLA1,Bout des Landes,47.26742549,-1.58228805,3,1
PBU98,Pé de Buzay,47.20251169,-1.81645639,3,2
FGRI2,Fief Guérin,47.14381973,-1.66047312,3,2
VSCO4,Vincent Scotto,47.25209006,-1.56629176,3,2
CMRA2,Cormerais,47.19468879,-1.62695608,3,1
HOD58,Hôtel Dieu,47.21236337,-1.55443996,3,1
MCHA1,Mairie de Chantenay,47.20632251,-1.58785112,3,1
POST2,Poste,47.29520344,-1.5541591,3,1
LPEL1,Le Pellerin,47.20127944,-1.75906133,3,1
CDCO1,Cité des Congrès,47.21371062,-1.54501681,3,1
BVOI2,Beauvoir,47.17846824,-1.63068395,3,2
AGDR2,Angebardière,47.16953517,-1.50541958,3,1
POST1,Poste,47.29525238,-1.55409647,3,1
PJOU4,Point du Jour,47.26472325,-1.44412809,3,1
PDAN1,Pas d'Ane,47.1813013,-1.47043113,3,2
HERM1,Hermeland,47.23053879,-1.61727835,3,1
BESS1,Bessonneau,47.21483112,-1.71376881,3,1
CTNS1,Carterons,47.21821277,-1.73941293,3,1
SAIG1,St-Aignan,47.2080072,-1.57838696,3,1
SMAR1,St-Martin,47.21343355,-1.69328116,3,2
QBNA1,Quai Brunais,47.19647539,-1.66956755,3,2
RNDR2,Renardières,47.14910684,-1.60179726,3,1
DCAN4,Duchesse Anne - Château,47.21603612,-1.54696875,3,1
GONI2,Gournière,47.26826457,-1.54944451,3,1
CNLA2,Canal,47.21612339,-1.47178276,3,1
HFLE1,Hameau Fleuri,47.25106852,-1.58996363,3,1
DEMO1,Desmoulins,47.23227708,-1.52225923,3,1
DANU1,Danube,47.30449077,-1.50178212,3,1
VCSO1,Vaucanson,47.21288937,-1.58152667,3,1
VFOU2,Vieux Four,47.19088259,-1.70088845,3,1
JHDI1,Jahardières,47.12538906,-1.64281818,3,2
BEMZ3,Belges - Montbazon,47.23591154,-1.54085072,3,1
GDNN1,Gendronnerie,47.12729774,-1.63914445,3,2
LTOU2,Le Tour,47.15190042,-1.68892621,3,1
CALI2,Californie,47.191197,-1.58439284,3,2
PEON2,Perron,47.2244231,-1.6008059,3,1
BPTY2,Boulay Paty,47.22906261,-1.57469209,3,2
CRVA2,Cravate,47.24324309,-1.58825421,3,1
PB1B3,Parc de la Bouvre,47.17607798,-1.614119,3,1
BAST1,Bastille,47.1790127,-1.59695756,3,2
JARI1,Jarriais,47.21294028,-1.7183318,3,1
DUNA1,Dunant,47.24390739,-1.52154983,3,2
SFRA2,San Francisco,47.21797189,-1.51572431,3,1
ODLA1,Ouche des Landes,47.19501958,-1.48284016,3,1
SERC2,Sercel,47.2676723,-1.4885068,3,1
BGSH2,Bergerie,47.23780226,-1.62849576,3,1
LGAR2,La Garde,47.25574916,-1.50908609,3,1
SDAV1,Square Daviais,47.21157725,-1.5575815,3,1
BIOT2,Bigeottière,47.25587549,-1.61927002,3,2
GSSU3,Gare Sud,47.21593202,-1.54176886,3,1
CEDR2,Cèdre,47.29940943,-1.55976656,3,2
LMIC1,Louise Michel,47.21948695,-1.61318817,3,2
VSCO2,Vincent Scotto,47.25154413,-1.56746622,3,2
MULI2,Mouline,47.32354762,-1.55313841,3,2
PCRE2,Poincaré,47.22236838,-1.5845121,3,1
JVRA2,Janvraie,47.1994813,-1.6113535,3,1
LLMO2,Le Clémois,47.13735664,-1.72233897,3,1
THEB1,Thébaudières,47.24449744,-1.60618853,3,1
VGAC5,Vincent Gâche,47.20645326,-1.54797819,3,2
CSMP1,Casimir Perier,47.23146954,-1.56889139,3,2
VERL1,Verlaine,47.23387522,-1.59485954,3,1
LECH3,Lechat,47.20349438,-1.5812075,3,1
FDLE1,Fac de Lettres,47.24568663,-1.55178073,3,1
PPLI2,Peupliers,47.1996101,-1.49566849,3,1
BVER2,Bouvernière,47.23805748,-1.61145327,3,1
CHBE2,Chambelles,47.23206155,-1.53137787,3,1
BNLU2,Bénélux,47.25400217,-1.49918108,3,2
TZEL3,Touzelles,47.20806471,-1.46706328,3,2
LCBU2,Le Corbusier,47.19021498,-1.56857268,3,2
GDFI2,Grand Fief,47.12559806,-1.62554131,3,2
IDNA1,Île de Nantes,47.20631942,-1.53892713,3,1
CXFS2,Croix des Fosses,47.21333948,-1.4663584,3,1
RVAN1,Rond-Point de Vannes,47.23010187,-1.57294338,0,1
ESUE2,Eugène Sue,47.23321199,-1.59595197,3,2
INLA1,Internat Laënnec,47.23499666,-1.64059952,3,2
PRRI1,Perrières,47.30986331,-1.55150875,3,1
SECH1,Schoelcher,47.22044611,-1.62775001,0,1
SAOR1,Sables d'Or,47.26504668,-1.45583979,3,1
GRTE1,Garotterie,47.22500221,-1.60676119,3,1
DLME3,Delorme,47.2156867,-1.56467378,3,2
DGLE1,De Gaulle,47.30101333,-1.55304118,3,2
MZUR2,Mazure,47.25798087,-1.4807294,3,2
BDIN3,Bodinières,47.20990294,-1.64192506,3,1
PUCH2,Pluchets,47.21872966,-1.65438596,3,2
JRO58,Jean Rostand,47.24606445,-1.59379428,3,2
SPRU2,Sully Prudhomme,47.23608056,-1.59656228,3,1
TOUG1,Tougas,47.19417211,-1.63964834,3,2
GTAE1,Grootaers,47.23966759,-1.58464851,3,1
CLAM1,Clos Ami,47.2121538,-1.65549491,3,1
PLNA2,Port launay,47.20966706,-1.74623323,3,1
CEER1,Chapellerie,47.28290704,-1.42315171,3,2
NETR8,Neustrie,47.1771017,-1.59299165,3,1
ECHO2,Échoppes,47.1439172,-1.68539014,3,1
SAD58,Santos Dumont,47.25935043,-1.56857611,3,2
ERAC2,Erdre Active,47.283154,-1.54406719,3,1
BSEJ3,Beauséjour,47.2379508,-1.58682237,3,1
GMOL1,Guy Mollet,47.24901791,-1.55373722,3,1
MLON1,Mulonnière,47.26599779,-1.54994788,3,1
PSME2,Place St-Méen,47.31905411,-1.34723337,3,2
FTAB4,Félix Tableau,47.18820077,-1.54678969,3,1
HBA99,Hangar à Bananes,47.20049084,-1.57284835,3,1
RPSI1,Ripossière,47.19151299,-1.53457436,3,2
JLIE1,Joliverie,47.18986654,-1.51945811,3,1
CVTI1,Convention,47.2114127,-1.58659602,3,1
BYGA2,Gare de Bouaye,47.13846442,-1.68083969,3,2
PVLO1,Pavillon,47.14369913,-1.67946053,3,2
FATA1,Fantaisie,47.25287088,-1.56940578,3,2
LEVO2,Levoyer,47.19390133,-1.58186498,3,1
CARQ2,Carquefou,47.30367916,-1.48558284,3,1
OCEA2,Couëron Océan,47.21376182,-1.73804399,3,2
ONCH2,Onchères,47.20270804,-1.4669746,3,2
JPER2,Jean Perrin,47.18126214,-1.5607041,3,1
AROR4,Armor,47.23102998,-1.63207834,3,1
CLGE3,Chalonges,47.18920845,-1.472349,3,1
PCPE4,Porte de La Chapelle,47.25897543,-1.55739751,3,1
LION2,Lionnière,47.21866064,-1.69598326,3,1
LBUS1,Les Buissons,47.27824175,-1.44364074,3,2
CFOI1,Champ de Foire,47.12423159,-1.61892105,3,1
GIBR1,Gibraye,47.20513059,-1.51507476,3,1
MRIE1,Maurienne,47.27561221,-1.44248081,3,1
ECSU3,École Centrale - Audencia,47.24853943,-1.55155436,3,2
FLEU2,Fleuriaye,47.29836312,-1.4996115,3,2
BRIN2,Brains,47.17074859,-1.71880996,3,2
ANTO2,Antons,47.25783878,-1.62331809,3,1
FORU2,Forum d'Orvault,47.25444158,-1.61522435,3,2
JAUR1,Jacqueline Auriol,47.27117105,-1.47179655,3,1
JLVE2,Joliverie,47.18957913,-1.51698525,3,1
CJOS1,Cimetière St-Joseph,47.26853105,-1.52065319,3,1
HBRA2,Herbray,47.15046703,-1.47100957,3,2
LPLE3,La Plée,47.19316632,-1.46412574,3,2
FLEU4,Fleuriaye,47.298913,-1.5000839,3,1
CNTR1,Centaure,47.17000083,-1.62698833,3,1
SOWE2,Soweto,47.23321891,-1.65159391,3,2
BEMZ2,Belges - Montbazon,47.23439888,-1.54008782,3,2
WDIS1,Walt Disney,47.19432664,-1.49006973,3,2
EMBE2,Embellie,47.26552105,-1.51855455,3,1
CLSE2,Closeaux,47.2393198,-1.62784519,3,1
PCNN1,Planchonnais,47.25349581,-1.47473853,3,1
SPLO1,Ste-Philomène,47.21191661,-1.72471184,3,2
BETO2,Belle Etoile,47.28018843,-1.45156128,3,2
TENA5,Tertre,47.21455934,-1.606741,3,1
FRII2,François II,47.21828529,-1.68241312,3,1
AMPE2,Ampère,47.26076026,-1.55348181,3,1
BGSH1,Bergerie,47.2379151,-1.62825286,3,1
CONI1,Corniche,47.25262913,-1.59438669,3,1
CCDI3,Cochardières,47.22980058,-1.63416891,3,2
CPGT1,Capitaine Grant,47.261461,-1.66713455,3,1
NRDA5,Neruda,47.21762937,-1.61143689,3,1
LGOF2,Le Goffic,47.2308724,-1.56378351,3,1
POYA1,Poyaux,47.16677371,-1.53046821,3,2
CSHB1,Carrières,47.20819025,-1.63823158,3,1
PLSS1,Plessis,47.26044161,-1.66019407,3,1
PFNA2,Purfina,47.19455614,-1.63470433,3,2
CEGA1,Gare de La Chapelle,47.29586473,-1.5489661,3,2
OCAN1,Océane,47.22754726,-1.63596515,3,1
BGAR3,Bonne Garde,47.19684863,-1.53143348,3,2
BCOI2,Branchoire,47.21806578,-1.60339574,3,1
LHLE1,Le Halleray,47.26982394,-1.45659159,3,1
MORH4,Morrhonnière - Petit Port,47.24098159,-1.55730524,3,1
MDEL2,Mandel,47.20248455,-1.53710189,3,2
ECSU5,École Centrale - Audencia,47.24811586,-1.55153546,3,1
JROS2,Jean Rostand,47.24590592,-1.59379453,0,1
ZENI2,Zénith,47.2306218,-1.62938756,3,1
VAIL1,Vaillant,47.19955918,-1.67102747,3,1
SSGN1,Simone Signoret,47.17509653,-1.56356412,3,1
CP3R2,Chapelles,47.16518847,-1.53968391,3,1
VERL2,Verlaine,47.23327621,-1.59454443,3,1
BSEJ2,Beauséjour,47.23799685,-1.58681914,0,1
FAUV1,Fauvelière,47.28300983,-1.50531201,3,1
FOCH4,Foch - Cathédrale,47.21877706,-1.55048847,3,1
LCAR2,Le Cardo,47.26193885,-1.58395108,0,1
ABCH2,Abbé Chérel,47.21010645,-1.65174942,3,1
RREN4,Rond-Point de Rennes,47.23314315,-1.5663068,3,1
TEIF1,Tour Eiffel,47.19975466,-1.75484616,3,1
RETA2,Retas,47.15488605,-1.53691685,3,2
VEGE2,Verger,47.29304389,-1.49720553,3,2
BNTA2,BN,47.18466314,-1.49634362,3,1
RCAS5,René Cassin,47.26420499,-1.57697388,3,1
CELL3,Le Cellier,47.3267624,-1.34800097,3,2
BLUA1,Bélouga,47.16574918,-1.58366796,3,1
BGNN1,Bourgonnière,47.20664821,-1.65545291,3,1
FBAU2,François Baudry,47.26221783,-1.67192539,3,2
SLVI2,St-Léger-les-Vignes,47.13636327,-1.72978284,3,1
CCRE2,Chêne Creux,47.16999256,-1.54839859,3,2
OCOR2,Ouche Cormier,47.26463543,-1.62347497,3,1
STBS3,Stade,47.19107285,-1.70768687,3,1
PDCE1,Pont du Cens,47.24857164,-1.57730572,3,1
MDAR1,Maison des Arts,47.21110969,-1.61746443,3,1
LSYY2,Léon Say,47.22895085,-1.56959469,3,2
CQGU1,Chat qui Guette,47.19198192,-1.69745773,3,1
LAGE4,Largeau,47.19496952,-1.51000559,3,2
COUD2,Coudray,47.23214764,-1.54248589,3,1
MLCH3,Morlachère,47.16200253,-1.48364677,3,1
LBAU1,Les Bauches,47.26339332,-1.67736309,3,1
RDMV1,Rue de Mauves,47.27147626,-1.43280449,3,1
CPTE2,Chapelet,47.13245429,-1.64225001,3,1
BLLE2,Bellestre,47.14840668,-1.69339574,3,1
CREZ2,Château de Rezé,47.18481208,-1.55976164,0,1
PSUD2,Pôle sud,47.18877662,-1.46969183,3,1
RAVA2,Ravardière,47.18381131,-1.66533531,3,2
LHOU2,La Houssais,47.17363526,-1.55300318,3,2
HGNR1,Haute Gournière,47.2673851,-1.54571279,3,2
MIMO1,Mimosas,47.24128432,-1.58748091,3,2
ROTY1,Le Roty,47.30473353,-1.54550666,3,2
MPER2,Millepertuis,47.22189896,-1.67962519,3,1
FGRI1,Fief Guérin,47.14393319,-1.66078523,3,2
COLI2,Colinière,47.23562856,-1.50866805,3,1
GESV2,Gesvrine,47.2698022,-1.55219083,3,1
BGLA4,Basse-Goulaine,47.21064215,-1.46458331,3,1
SOUI1,Souillarderie,47.23846828,-1.51605952,0,1
EPIN2,Épinais,47.13619858,-1.61050266,3,2
PHTR1,Parc Chantrerie,47.28568009,-1.5206219,3,1
UGAZ1,Usine à gaz,47.19460515,-1.62045512,3,1
JVNA2,Jules Verne,47.24880342,-1.51728965,3,1
RQIO9,Trentemoult Roquios,47.19554245,-1.58220713,4,1
IDLO2,Îles de Loire,47.21029913,-1.49021283,3,1
BIEE3,Belle Île,47.22371009,-1.73161417,3,1
RAGO1,Ragon,47.16515219,-1.54260646,3,1
NILL3,Nil,47.24185344,-1.60851968,3,1
PLNA1,Port launay,47.2096536,-1.74681648,3,1
CAST1,Castorama,47.25913049,-1.50831863,3,2
PSAU1,Porte de Sautron,47.25119937,-1.61983941,3,1
MNTR2,Ménétrier,47.24126615,-1.52382702,3,2
ADBO2,Audubon,47.21393466,-1.7230407,3,1
HALD1,Haluchère - Batignolles,47.24926872,-1.5230623,0,1
BCNY2,Bas-Chantenay,47.19818576,-1.58893273,3,1
RMNE2,Romanet,47.21187936,-1.608858,0,1
MDTH2,Médiathèque,47.21109669,-1.56108622,0,1
PRNE2,Perrines,47.22762841,-1.5154599,3,2
LHAC1,La Hache,47.2622955,-1.49892551,3,2
